year,month,month_str,day,category,match,place
39.0,9,رمضان,,death, فلم يلبث ان ورد عليهم موته وانه مات في رمضان منها كذا قيل ولكن انما ارخ شيخنا موته في رمضان من سنة تسع وثلاثين,
22.0,,,,, مع ابيه وهو صغير حين كان نائب حلب ثم قدمها معه في ايام سلطنته ثم لما جرده ابوه في سنة اثنتين وعشرين,
23.0,6,جمادى الاخرة,,death, اواخر شعبان وبرز ابوه لملاقاته في سابع عشري رمضان وتيمن بطلعته فلم يلبث ان مات في يوم الجمعة منتصف جمادى الاخرة سنة ثلاث وعشرين,
33.0,8,شعبان,,, بالاسكندرية ودفن بها ثم حملت جثته الى القاهرة ودفن بجوار ابيه في القبة من جامعه المؤيدي يوم الاثنين منتصف شعبان سنة ثلاث وثلاثين,
772.0,,,,birth, ولد في سنة اثنتين وسبعين وسبعمائة بالقاهرة,القاهرة
52.0,6,جمادى الثانية,16.0,death, مات في يوم الاحد سادس عشري جمادى الثانية سنة اثنتين وخمسين بعد,عد
42.0,,,,, وقول البقاعي انه اختلط من اول سنة اثنتين واربعين,
819.0,1,محرم,10.0,birth, الدين الانصاري السعدي الخليلي الشافعي نزيل بيت المقدس ويعرف بابن قوقب بقافين مفتوحتين بينهما واو واخره موحدة ولد في عاشر المحرم سنة تسع عشرة وثماني مائة,
26.0,,,,ijaza, وسماع الثاني على الميدومي وجزء ابن عرفة بحضور اولهما واجازة الثاني منه بقراءة ابن ناصر الدين في ايام التشريق سنة ست وعشرين بالخليل,الخليل
29.0,,,,samia, بل حدثهم القارئ بجزء من حديثه تخريجه لنفسه وكذا سمع على ابن الجزري في سنة تسع وعشرين,
79.0,,,,, في تفسير البيضاوي كل ذلك مع السكون والوقار والخصال الحميدة وقد امتحن بسبب كنيسة اليهود التي ببيت المقدس في سنة تسع وسبعين,
93.0,4,ربيع الثاني,16.0,death, ومات في يوم الثلاثاء سادس عشري ربيع الثاني سنة ثلاث وتسعين,
819.0,12,ذي الحجة,,birth, ولد في ذي الحجة سنة تسع عشرة وثمانمائة بالمدينة,المدينة
28.0,,,,samia, اخذ مقدمة له في العربية وقرا على اولهما جميع الصحيحين والشفا وسمع عليه غير ذلك وسمع على والده في سنة ثمان وعشرين,
55.0,,,,qaraa, الصحيحين وعلى الشرف ابي الفتح المراغي والجمال الكازروني وغيرهما وقرا على السيد نور الدين على شيخ الباسطية المدنية في سنة خمس وخمسين,
37.0,,,,, هناك في المنهاجين الفرعي والاصلي والجمل وغير ذلك ولازم الابشيطي في دروسه وغيرها وقدم القاهرة غير مرة اولها في سنة سبع وثلاثين,
57.0,,,,qaraa, وكتب حينئذ عن شيخنا مجالس من اماليه وقرا في سنة سبع وخمسين,
96.0,,,,, الرجال وعليه انس يكثر الخلطة ببعض امراء المدينة والمعاملة لهم وعنده كتب بل ينسب لثروة ورايت من يصفه في سنة ست وتسعين بتعاطيه,تعاطيه
98.0,11,ذي القعدة,12.0,death, بتكلف بل حضر حين ختم ولده الصلاحي علي صحيح مسلم في الروضة ولم يلبث ان مات في ليلة الاربعاء ثاني عشر ذي القعدة سنة ثمان وتسعين,
783.0,,,,birth, ولد في سنة ثلاث وثمانين وسبعمائة بصالحية,صالحية
39.0,,,,samia, تصانيفه ولا اشك انه سمع على جماعة من كبار مسندي بلده سيما حافظه ابن ناصر الدين وحج مع ابيه سنة تسع وثلاثين,
41.0,,,,death, على التقي بن فهد وابي بالفتح المراغي وقرا على الشمس الصالحي وابي اليمن النويري الاميوطي وغيرهم ورجع فمات في سنة احدى واربعين,
8.0,,,,death, مات في سنة ثمان,
41.0,,,,, اظنه واربعين فقد رايت ابن فهد كتب عنه في سنة احدى واربعين بجدة,جدة
50.0,3,ربيع الاول,4.0,death, مات في يوم الثلاثاء رابع ربيع الاول سنة خمسين بزاويته,زاويته
89.0,,,,istaqara, فليب استقر بعد ابيه ويقال انه فاق عليه كرما وحسنا مع الخبرة بالمباشرة وقدم القاهرة غير مرة منها في سنة تسع وثمانين,
835.0,9,رمضان,9.0,birth, الكركي الاصل القاهري المولد والدار الحنفي امام السلطان والاتي ابوه ويعرف بابن الكركي ولد وقت الزوال من يوم الجمعة تاسع رمضان سنة خمس وثلاثين وثمانمائة بالقاهرة,القاهرة
83.0,,,,, ونمو من الجهات والتوقي حتى بلغ مبلغا لم يرتق له غيره مما حمد في اكثره سيره ولكنه في اوائل سنة ثلاث وثمانين,
,,,,birth, بما تجمد عليه لفلاحي الكسوة ونسبته انه اشتط بحيث امر بضربه فعاش نصف شهر ومات وزعم ولده ان ذلك سنة,
86.0,6,جمادى الاخرة,,, راس نوبة النوب فكانت قلاقل وعواطل جانب البرهان فيها ارجح مع استمراره على وجاهته الى ان كان في اواخر جمادى الاخرة سنة ست وثمانين,
95.0,,,,, وايمائه وتفرده عن سائرهم بما اجتمع فيه وتقيده في مباحثه بايضاح ما يبديه بحيث انه في ليلة المولد من سنة خمس وتسعين,
98.0,,,,, كذا كتبت في حوادث سنة ثمان وتسعين,
791.0,,,,birth, المحب محمد واخو الولوي عبد الله والشهاب احمد وعم النجم واخوته ويعرف كل منهم بابن قاضي عجلون وجده ولد سنة احدى وتسعين وسبعمائة,
90.0,,,,death, كثير التودد والمكارم طارحا للتكلف وكان يحكي ان والده كان صديقا للقاضي برهان الدين بن جماعة فلما مات في سنة تسعين,
72.0,1,محرم,12.0,death, مات في يوم الاحد ثاني عشري المحرم سنة اثنتين وسبعين,
31.0,,,,istaqara, ابن اخي المحب ابي الوليد محمد الحنفي ويعرف كسلفه بابن الشحنة واستقر في قضاء المالكية بحلب بعد ابيه في سنة احدى وثلاثين,
8.0,12,ذي الحجة,,death, مات في اواخر ذي الحجة سنة ثمان,
,,,20.0,, من ابناء الكتبة الاقباط بالاسكندرية فاتصل بخدمة الجمال محمود الاستادار واختص به ورقاه حتى ولاه نظر الخاص قبل استكماله عشرين سنة,
798.0,12,ذي الحجة,,, عوضا عن سعد الدين ابي الفرج بن تاج الدين موسى في ذي الحجة سنة ثمان وتسعين وسبعمائة,
8.0,9,رمضان,19.0,death, مشورة وانعم عليه بتقدمة الف ونزل الى بيته ولزم الفراش مريضا حتى مات في ليلة الخميس او ضحوة نهاره تاسع عشر رمضان سنة ثمان,
6.0,,,,, كريما جوادا ممدحا رئيسا نالته السعادة في مباشرته مائلا الى فعل الخير والصدقة سيما في الوباء الذي كان في سنة ست,
77.0,,,,, ابائه وباشر بالاسكندرية الى ان اتهم بانه كان ممن دل الفرنج لما هجموها على عورات المسلمين فقتله ابن عزام سنة سبع وسبعين,
28.0,5,جمادى الاولى,,, في الحساب فباشر في عدة جهات ثم انتقل الى نظر الدولة عقب الكريمي عبد الكريم بن كاتب جكم في جمادى الاولى سنة ثمان وعشرين,
37.0,,,,, فدام فيها الى سنة سبع وثلاثين,
51.0,6,جمادى الاخرة,8.0,, بوبكري الخازندار فيه وولي بعد ذلك نظر المفرد ثم اعيد الى نظر الدولة ومكث فيها سنين الى يوم الاثنين ثامن جمادى الاخرة سنة احدى وخمسين,
54.0,,,,, الظاهر الى الوزر عوض ابن كاتب المناخ ايضا فباشره حينئذ مباشرة جيدة لا سيما لما وقع الشراقي والغلاء في سنة اربع وخمسين بحيث,حيث
56.0,10,شوال,,istaqara, تلك الايام عدة خلع شكرا له على سده اياها ثم عجز واستعفى فاعفى واستقر عوضة تغرى بردى القلاوي في شوال سنة ست وخمسين,
57.0,2,صفر,19.0,, الى ان اعفي واعيد الاميني في ايام المنصور تاسع عشر صفر سنة سبع وخمسين,
58.0,5,جمادى الاولى,,, مستهل رمضان اختفى لعجزه وقرر عوضه كاتب المماليك فرج بن النجا الى ان ظهر صاحب الترجمة بامان فاعيد في جمادى الاولى سنة ثمان وخمسين,
59.0,2,صفر,18.0,death, هذا الى ان مرض وسمح له بالاقامة ببيته حتى مات في ليلة الجمعة مستهل ربيع الاخر وقيل في يوم الاحد ثامن عشر صفر سنة تسع وخمسين,
