name,book_title,section_title
اينال المنقار," بسم الله الرحمن الرحيم
"," ذكر من اسمه إدريس إلى انتهاء حرف الألف 
"
اينال النوروزي," بسم الله الرحمن الرحيم
"," ذكر من اسمه إدريس إلى انتهاء حرف الألف 
"
اينال اليحياوي," بسم الله الرحمن الرحيم
"," ذكر من اسمه إدريس إلى انتهاء حرف الألف 
"
اينال اليشبكي," بسم الله الرحمن الرحيم
"," ذكر من اسمه إدريس إلى انتهاء حرف الألف 
"
اينال معتقد," بسم الله الرحمن الرحيم
"," ذكر من اسمه إدريس إلى انتهاء حرف الألف 
"
أيوب بن," بسم الله الرحمن الرحيم
"," ذكر من اسمه إدريس إلى انتهاء حرف الألف 
"
أيوب اليماني," بسم الله الرحمن الرحيم
"," ذكر من اسمه إدريس إلى انتهاء حرف الألف 
"
," حرف الباء الموحدة 
",
ب+_أبي س+_نقر," حرف الباء الموحدة 
",
باشاه الحاجب," حرف الباء الموحدة 
",
باكير هو," حرف الباء الموحدة 
",
باك نائب," حرف الباء الموحدة 
",
بايزيد في," حرف الباء الموحدة 
",
بتخاس ب+_مثناة," حرف الباء الموحدة 
",
بتخاص العثماني," حرف الباء الموحدة 
",
بجاس ب+_ضم," حرف الباء الموحدة 
",
بختك الناصري," حرف الباء الموحدة 
",
بداق بن," حرف الباء الموحدة 
",
بدر بن," حرف الباء الموحدة 
",
بدر القبة," حرف الباء الموحدة 
",
بدر الحبشي," حرف الباء الموحدة 
",
بدر الكمالي," حرف الباء الموحدة 
",
بدر الشهير," حرف الباء الموحدة 
",
البدر بن," حرف الباء الموحدة 
",
بدلاي المسمى," حرف الباء الموحدة 
",
ب+_دير و+_يسمي," حرف الباء الموحدة 
",
برجان قرآ," حرف الباء الموحدة 
",
بردبك ٱثني," حرف الباء الموحدة 
",
بردبك الاسمعيلي," حرف الباء الموحدة 
",
بردبك الأشر," حرف الباء الموحدة 
",
بردبك الاشرفي," حرف الباء الموحدة 
",
بردبك التاجي," حرف الباء الموحدة 
",
بردبك الجمالي," حرف الباء الموحدة 
",
بردبك الخليلي," حرف الباء الموحدة 
",
بردبك السيفي," حرف الباء الموحدة 
",
بردبك طرخان," حرف الباء الموحدة 
",
بردبك الظاهري," حرف الباء الموحدة 
",
بردبك العجمي," حرف الباء الموحدة 
",
بردبك المحمدي," حرف الباء الموحدة 
",
," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي بن," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي الاشرفي," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي البجاسي," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي البواب," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي التنمي," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي الخازندار," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي الدقماقي," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي الشرفي," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي قرآ," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي كجي," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي المحمودي," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي المؤيدي," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسباي نابش," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برسبغا الجلباني," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برصيغا أحد," حرف الباء الموحدة 
"," من اسمه برسباي 
"
برعوث بن," حرف الباء الموحدة 
"," من اسمه برسباي 
"
ب+_رقوق بن," حرف الباء الموحدة 
"," من اسمه برسباي 
"
ب+_رقوق الظاهري," حرف الباء الموحدة 
"," من اسمه برسباي 
"
," حرف الباء الموحدة 
"," من اسمه بركات 
"
بركات بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بركات ابن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بركوت شهاب," حرف الباء الموحدة 
"," من اسمه بركات 
"
برند قيل," حرف الباء الموحدة 
"," من اسمه بركات 
"
برهان بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
برهة بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بساط بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
ب+_سطام العجمي," حرف الباء الموحدة 
"," من اسمه بركات 
"
ب+_شباي رأس," حرف الباء الموحدة 
"," من اسمه بركات 
"
بشير الحبشي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بشير سعد," حرف الباء الموحدة 
"," من اسمه بركات 
"
بطان الوتاد," حرف الباء الموحدة 
"," من اسمه بركات 
"
بطيخ بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بغا الحسنى," حرف الباء الموحدة 
"," من اسمه بركات 
"
بقر بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بك بلاط," حرف الباء الموحدة 
"," من اسمه بركات 
"
بكتمر بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بكتمر جلق," حرف الباء الموحدة 
"," من اسمه بركات 
"
بكلمش بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بكلمش العلائي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بكير شيخ," حرف الباء الموحدة 
"," من اسمه بركات 
"
بلاط بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بلاط السعدي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بلاط أحد," حرف الباء الموحدة 
"," من اسمه بركات 
"
بلال الحبشي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بلال فتى," حرف الباء الموحدة 
"," من اسمه بركات 
"
بلال السروي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بلال رجل," حرف الباء الموحدة 
"," من اسمه بركات 
"
ب+_لبان الزيني," حرف الباء الموحدة 
"," من اسمه بركات 
"
ب+_لبان الدمرداشي," حرف الباء الموحدة 
"," من اسمه بركات 
"
ب+_لبان المحمودي," حرف الباء الموحدة 
"," من اسمه بركات 
"
ب+_هادر بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
ب+_هادر العثماني," حرف الباء الموحدة 
"," من اسمه بركات 
"
بهرام بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بولاد نزيل," حرف الباء الموحدة 
"," من اسمه بركات 
"
بولاد العجمي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيان بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيبرس بن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيبرس ابن," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيبرس الاشرفي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيبرس الطويل," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيبغا المظفري," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيخجا الظاهري," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيدمر الحاجب," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيرم خجا," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيرم التركي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بير أحمد," حرف الباء الموحدة 
"," من اسمه بركات 
"
بير بضع," حرف الباء الموحدة 
"," من اسمه بركات 
"
بير محمد," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيسق الشيخي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيسق اليشبكي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيسق هو," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيسق شيخ," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيغوت من," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيغوت السيفي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيغوت قرآ," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيغوت اليحياوي," حرف الباء الموحدة 
"," من اسمه بركات 
"
بيغوت الأمير," حرف الباء الموحدة 
"," من اسمه بركات 
"
," حرف التاء المثناة 
",
تاج بن," حرف التاء المثناة 
",
تأني بك," حرف التاء المثناة 
",
تبل بن," حرف التاء المثناة 
",
," حرف التاء المثناة 
"," من اسمه تغري بردى 
"
تغري ب+_ردي," حرف التاء المثناة 
"," من اسمه تغري بردى 
"
تغري ب+_رمش," حرف التاء المثناة 
"," من اسمه تغري بردى 
"
تغري و+_رمش," حرف التاء المثناة 
"," من اسمه تغري بردى 
"
تقي بن," حرف التاء المثناة 
"," من اسمه تغري بردى 
"
تمراز البكتمري," حرف التاء المثناة 
"," من اسمه تغري بردى 
"
